ID,SIZE,PREDICTED,ACTUAL
0,56,4.813866740183258E-7,NO
1,45,4.858668189145206E-7,NO
2,45,4.858668189145206E-7,NO
3,97,4.741667912258727E-7,NO
4,43,4.858668189145206E-7,NO
5,76,4.769306436960462E-7,NO
6,76,4.769306436960462E-7,NO
7,72,4.778844833661066E-7,NO
8,196,4.870021725559045E-7,NO
9,170,4.785821159324253E-7,NO
10,120,4.7304899638629814E-7,NO
11,88,4.753394267844941E-7,NO
12,72,4.778844833661066E-7,NO
13,242,5.073210356224727E-7,NO
14,312,5.648203648731049E-7,NO
15,158,4.766383977381169E-7,NO
16,53,4.827701965297006E-7,NO
17,626,1.585288373887959E-6,NO
18,929,1.0380721463239735E-5,NO
19,87,4.753394267844941E-7,NO
20,61,4.801117641027071E-7,NO
21,162,4.775572140891853E-7,NO
22,68,4.789446239752773E-7,NO
23,39,4.875819758655236E-7,NO
24,911,8.979239858539238E-6,NO
25,56,4.813866740183258E-7,NO
26,213,4.927154489030738E-7,NO
27,484,8.927392570720055E-7,NO
28,86,4.753394267844941E-7,NO
29,311,5.648203648731049E-7,NO
30,359,6.234896641652264E-7,NO
31,146,4.745127676804651E-7,NO
32,215,4.948504271623083E-7,NO
33,437,7.641720786308024E-7,NO
34,72,4.778844833661066E-7,NO
35,74,4.778844833661066E-7,NO
36,327,5.804862949496595E-7,YES
37,265,5.22948084964181E-7,NO
38,35,4.894098618452989E-7,NO
39,555,1.1512675471943377E-6,NO
40,297,5.506564949961925E-7,NO
41,45,4.858668189145206E-7,NO
42,378,3.2529500428390436E-6,NO
43,181,4.823004427393337E-7,NO
44,128,4.7332432247880074E-7,NO
45,61,4.801117641027071E-7,NO
46,65,4.789446239752773E-7,NO
47,161,4.766383977381169E-7,NO
48,244,5.101861548570773E-7,NO
49,448,7.869379474799184E-7,NO
50,54,4.827701965297006E-7,NO
51,41,4.858668189145206E-7,NO
52,107,4.734096610630674E-7,NO
53,1647,0.06181601506943744,YES
54,1069,3.2975029509158086E-5,YES
55,46,4.842632479111049E-7,NO
56,465,8.367104439596235E-7,NO
57,136,4.7361688523694365E-7,NO
58,424,7.324487061171081E-7,YES
59,221,4.971030076599471E-7,NO
60,460,8.237103207293829E-7,NO
61,209,4.906966366039062E-7,YES
62,57,4.813866740183258E-7,NO
63,418,7.22484569046207E-7,NO
64,382,6.526008304625733E-7,YES
65,53,4.827701965297006E-7,NO
66,163,4.775572140891853E-7,NO
67,47,4.842632479111049E-7,NO
68,307,5.599369774428563E-7,NO
69,82,4.7608247730915543E-7,NO
70,131,4.7332432247880074E-7,NO
71,407,7.034209667968862E-7,YES
72,158,4.766383977381169E-7,NO
73,967,1.4019978154657928E-5,YES
74,43,4.858668189145206E-7,NO
75,206,4.906966366039062E-7,NO
76,58,4.813866740183258E-7,NO
77,121,4.7304899638629814E-7,NO
78,167,4.785821159324253E-7,NO
79,36,4.894098618452989E-7,NO
80,84,4.7608247730915543E-7,NO
81,36,4.894098618452989E-7,NO
82,214,4.948504271623083E-7,NO
83,43,4.858668189145206E-7,NO
84,49,4.842632479111049E-7,NO
85,73,4.778844833661066E-7,NO
86,75,4.769306436960462E-7,NO
87,192,4.853240515848066E-7,NO
88,192,4.853240515848066E-7,NO
89,142,4.745127676804651E-7,NO
90,95,4.741667912258727E-7,NO
91,160,4.766383977381169E-7,NO
92,193,4.853240515848066E-7,NO
93,109,4.731862482972878E-7,NO
94,70,4.778844833661066E-7,NO
95,235,5.04581987761696E-7,NO
96,63,4.801117641027071E-7,NO
97,46,4.842632479111049E-7,NO
98,95,1.3508261619352751E-6,NO
99,85,4.753394267844941E-7,NO
100,62,4.801117641027071E-7,NO
101,62,1.1926259425373932E-6,NO
102,51,4.827701965297006E-7,NO
103,211,4.927154489030738E-7,NO
104,78,4.769306436960462E-7,NO
105,59,4.813866740183258E-7,NO
106,56,4.813866740183258E-7,NO
107,44,4.858668189145206E-7,NO
108,224,4.994747101439675E-7,NO
109,125,4.731350674653384E-7,NO
110,117,4.7306605294505045E-7,NO
111,211,4.927154489030738E-7,NO
112,83,4.7608247730915543E-7,NO
113,213,4.927154489030738E-7,NO
114,175,4.79713778304177E-7,NO
